depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
276.504,2.86394688781517e-06,2.14928247207208e-05,5.56269556837991e-06
276.704,3.12713700499098e-06,2.21378516570407e-05,5.06133971291866e-06
276.904,2.85368758497923e-06,2.02431636358247e-05,2.76731839930405e-06
277.104,2.37963437065906e-06,1.88038885082433e-05,3.00700560739085e-06
277.304,2.70213154199479e-06,2.19155638511026e-05,7.686022297051e-06
277.504,2.70445216221731e-06,2.12300993644096e-05,6.09509351892127e-06
277.704,1.40628227422449e-06,1.63600272227312e-05,4.65797303175294e-06
277.904,2.10666836636755e-06,1.87980100144269e-05,4.984821661592e-06
278.154,1.94799217108176e-06,1.87546767655869e-05,6.05556763810352e-06
278.404,1.97667267246189e-06,1.75760091958999e-05,3.14504632286332e-06
278.604,2.94405572935239e-06,2.13071110364146e-05,4.42537842540235e-06
278.804,2.36813309523024e-06,1.922626644655e-05,3.9672836015659e-06
279.004,3.04076881012157e-06,2.21178791964006e-05,5.52956937799043e-06
279.204,3.5831688892993e-06,2.33643939496108e-05,4.31541539799913e-06
279.404,2.43250577839433e-06,1.97226387595128e-05,4.58753588516746e-06
279.604,3.32099368158825e-06,2.26497726234008e-05,4.61985406953685e-06
279.772,2.71954955003983e-06,2.06127100059884e-05,4.45583558186098e-06
279.972,2.16326212592136e-06,1.89728620434977e-05,4.85864288821227e-06
280.172,1.50384562145655e-06,1.79143928050501e-05,7.35349553080125e-06
280.372,2.2100310968056e-06,1.88976076681648e-05,4.31915350879776e-06
280.605,2.63825408440251e-06,2.1720438171396e-05,7.53778816876903e-06
280.805,2.94292708040343e-06,2.15811162046085e-05,4.94022836015659e-06
281.005,4.49059751896895e-06,2.69321222781366e-05,5.56656154849935e-06
281.205,1.69171568907487e-06,1.77031872719641e-05,5.42394352472417e-06
281.448,2.45758205165823e-06,2.03811481645346e-05,5.79408873423228e-06
281.648,2.41024131407381e-06,1.90318254769581e-05,3.06933666811657e-06
281.848,1.82575898462771e-06,1.82593778996845e-05,5.65863782481732e-06
282.038,2.30539945292267e-06,1.90240497692008e-05,3.81342983846385e-06
282.228,3.21929742099449e-06,2.21512215653771e-05,4.10046219189661e-06
282.408,2.69674762810112e-06,2.02613931411447e-05,3.69041597270695e-06
282.503,1.62502967148357e-06,1.69171863183458e-05,4.07312577728397e-06
282.598,1.71045317153526e-06,1.74152529075742e-05,4.56370507392248e-06
282.758,1.79611169946375e-06,1.79168245472649e-05,5.05723670333915e-06
282.948,2.2247956001966e-06,1.90744140578155e-05,4.48317199647363e-06
283.152,3.06915578021769e-06,2.17348540536899e-05,4.22347605765351e-06
283.352,3.23604619348677e-06,2.26363287695999e-05,5.01623208142019e-06
283.552,3.75554658230703e-06,2.37500919197638e-05,3.6630795580943e-06
283.752,3.06575137434081e-06,2.16535681144576e-05,4.032121155365e-06
283.979,2.25875697344413e-06,1.87026922367437e-05,3.33504258274258e-06
284.179,2.50090583412718e-06,1.95803295708937e-05,3.51272927772476e-06
284.409,1.91506967039744e-06,1.8553212999392e-05,5.53562395906042e-06
284.679,2.5813196758793e-06,2.07404402947802e-05,5.52044802087864e-06
284.831,2.81681969078973e-06,2.04396822743257e-05,3.07534664392246e-06
285.031,2.52182250085975e-06,2.04211946087887e-05,5.22125519101502e-06
285.281,2.85228289424281e-06,2.10063930741072e-05,4.07312577728397e-06
285.521,1.94512923594225e-06,1.73861771806785e-05,2.61062759550751e-06
285.702,2.49958006016757e-06,1.95978560380891e-05,3.48539286311212e-06
285.952,3.44364651298693e-06,2.29054010263627e-05,3.93644370422074e-06
286.152,3.17062015843415e-06,2.21818545573543e-05,4.31915350879776e-06
286.352,2.89427376713959e-06,2.05789039542368e-05,2.73364146126441e-06
286.579,2.31884617705604e-06,1.92592582643172e-05,4.01845294805868e-06
286.779,3.68361381954211e-06,2.44520539520197e-05,5.60396499559203e-06
286.979,2.29920520234268e-06,1.95238614739785e-05,4.74286793529374e-06
287.179,2.06524249387071e-06,2.00743054994341e-05,7.72253712807195e-06
287.379,3.15548888165699e-06,2.21032311276719e-05,4.18247143573454e-06
287.448,3.0292408372208e-06,2.1110284950749e-05,2.87032353432763e-06
287.638,2.61887410972281e-06,2.01448792393544e-05,3.73142059462591e-06
287.868,1.88443737460807e-06,1.79697250034934e-05,4.2667681600696e-06
288.068,3.16228288763342e-06,2.2602075677629e-05,5.22125519101502e-06
288.238,2.62270552267411e-06,2.08845283852265e-05,5.34426905677191e-06
288.444,2.32486267560066e-06,1.98086186293765e-05,5.11708133971292e-06
288.644,3.24869559542273e-06,2.31008843075256e-05,5.67230603212364e-06
288.844,2.14284038225793e-06,1.8944676528879e-05,4.49684020377995e-06
288.984,3.90107751595346e-06,2.4827344156751e-05,4.69654644737744e-06
289.204,1.88781920909341e-06,1.81674097031953e-05,4.61985406953685e-06
289.442,2.71098393395077e-06,2.05345212161559e-05,3.82709804577017e-06
289.642,1.76022486774392e-06,1.77690985354639e-05,4.64719048414949e-06
289.842,3.0173503434163e-06,2.19710746175823e-05,4.77020434990639e-06
290.032,2.34283530569763e-06,1.92667001035458e-05,3.67134623749456e-06
290.242,2.544350822305e-06,2.14195681069351e-05,7.02545855544952e-06
290.439,1.82883958433158e-06,1.75496574455584e-05,3.59888212266203e-06
290.639,2.17698421597293e-06,1.91538678659317e-05,4.61985406953685e-06
290.859,1.90056884675147e-06,1.81990802097334e-05,4.51050841108627e-06
291.069,1.89505754891009e-06,1.81252404594528e-05,4.37382633802305e-06
291.219,3.03770854718051e-06,2.2091603726033e-05,4.81120897182536e-06
291.394,1.8963083074934e-06,1.79311175944916e-05,3.9091072896081e-06
291.624,3.03779031601344e-06,2.10554242847203e-05,2.44660910783164e-06
291.744,2.1650711692063e-06,1.95643065592732e-05,5.57662858097939e-06
291.944,1.5723245644963e-06,1.69754564848408e-05,4.137333665371e-06
292.124,2.03496844074554e-06,1.80301848187771e-05,3.06167843661614e-06
292.409,1.98339936494452e-06,1.75032099864739e-05,2.24158599823681e-06
292.589,2.3052917275099e-06,1.8884974917494e-05,2.95233277816556e-06
292.769,1.87246025907129e-06,1.8504618518018e-05,5.31041912536948e-06
292.969,1.86585891811375e-06,1.80118877920797e-05,4.23714426495983e-06
293.169,1.55936514927669e-06,1.7270580788114e-05,4.838545386438e-06
293.408,1.46306713044466e-06,1.75636050387102e-05,6.2053661170702e-06
293.598,1.57683049005868e-06,1.69501227842355e-05,3.96378011883339e-06
293.808,1.82192032636745e-06,1.74496059076577e-05,3.25303333890464e-06
294.008,1.787346481026e-06,1.74974184518188e-05,3.60840672886902e-06
294.208,1.93733730372791e-06,1.8579619612165e-05,4.92055463027593e-06
294.406,2.48069028467984e-06,2.02229343870275e-05,4.56518124031156e-06
294.606,2.64605996663418e-06,2.04290205303986e-05,3.7860934238512e-06
294.786,2.52574874482576e-06,2.02842033882016e-05,4.34648992341041e-06
295.006,1.73310579647408e-06,1.76377231503326e-05,4.2781488868788e-06
295.206,2.36327613351354e-06,2.01755641803342e-05,5.28959622754663e-06
295.432,2.33858856366361e-06,1.92198117735041e-05,3.30770616812993e-06
295.632,1.55293273730639e-06,1.73712509366342e-05,4.98889566680754e-06
295.852,1.71016085971023e-06,1.73200652890441e-05,3.69041597270695e-06
296.032,2.71759774854227e-06,2.08586595784359e-05,4.14146681381558e-06
296.232,1.36040621610786e-06,1.71965898999807e-05,6.00034300747537e-06
296.461,1.59967494816827e-06,1.70165390785372e-05,3.79976163115752e-06
296.661,1.67032319756768e-06,1.75617326012314e-05,4.4905206855856e-06
296.861,2.32231648356837e-06,1.96188876346622e-05,4.25081247226615e-06
297.061,1.52594428834711e-06,1.68221471507041e-05,3.88177087499546e-06
297.261,2.45543336824134e-06,1.98143751307243e-05,3.67674776540063e-06
297.487,1.64970115015787e-06,1.73630739712908e-05,4.1551350211219e-06
297.637,1.49356473319671e-06,1.68308982405962e-05,4.11413039920293e-06
297.817,1.59460264353714e-06,1.66350474964371e-05,2.91132815624659e-06
297.967,2.20563307652098e-06,1.86572743906643e-05,2.89765994894027e-06
298.147,1.41553353797487e-06,1.64863402779069e-05,3.89543908230178e-06
298.328,1.45730341911121e-06,1.68536448078288e-05,4.40116275263569e-06
298.528,1.8852145413003e-06,1.82098907527343e-05,4.25081247226615e-06
298.728,1.91900313121197e-06,1.81806498999765e-05,3.92277549691442e-06
298.928,1.61545996830568e-06,1.78189898053522e-05,5.36231066482385e-06
299.128,2.07110060481181e-06,1.85909831022458e-05,3.69041597270695e-06
299.321,2.25698182235405e-06,1.98506555037603e-05,5.12557773987076e-06
299.551,1.55593190634765e-06,1.78016158368762e-05,5.7350844711037e-06
299.751,1.49836986358366e-06,1.73166770914597e-05,5.06438016528926e-06
299.951,1.31814630568941e-06,1.72613934260353e-05,6.27370715360181e-06
300.151,1.64058201644538e-06,1.79862849720178e-05,5.48801652892562e-06
300.319,1.74877908607819e-06,1.82061828081624e-05,5.16658236178973e-06
300.519,2.07151911919011e-06,1.93044477000021e-05,5.21640278381905e-06
300.719,1.88904739419784e-06,1.80542028448244e-05,3.75875700923856e-06
300.919,1.77504133621023e-06,1.73806022918904e-05,3.08605915615485e-06
301.082,2.43278742828566e-06,2.05381510304649e-05,5.26225981293398e-06
301.282,2.24806288463605e-06,1.88821551530789e-05,2.91132815624659e-06
301.482,2.0046561860919e-06,1.93937340890774e-05,5.86366093441215e-06
301.672,1.83026317377649e-06,1.78991457598008e-05,3.79976163115752e-06
301.882,9.62799215832131e-07,1.59775307123651e-05,5.94505401517502e-06
302.082,2.53926071793785e-06,2.04659137603709e-05,4.25081247226615e-06
302.282,7.30778004263443e-07,1.60848093665903e-05,7.89625266622636e-06
302.472,1.66510522681073e-06,1.72328313997758e-05,3.49550674206177e-06
302.662,3.01027086108265e-07,1.5777904966556e-05,1.03937894520296e-05
302.752,1.53298848272744e-06,1.72524811037881e-05,4.51050841108627e-06
302.951,2.05271174479184e-06,2.06555380550849e-05,8.25559721301851e-06
303.281,2.14506898453792e-06,1.9405771463456e-05,4.74700173597953e-06
303.75,2.25139970359014e-06,2.01197906094367e-05,5.52905870931185e-06
303.89,2.05569335550972e-06,1.8348049773891e-05,3.01049888659109e-06
304.05,3.03018819922431e-06,2.2496094126678e-05,5.02990028872651e-06
304.2,1.34324951950918e-06,1.73360320154742e-05,6.03935189212701e-06
304.36,1.64257000130955e-06,1.74765441411801e-05,4.11413039920293e-06
304.55,2.73028042957378e-06,2.14985477757972e-05,5.00256387411386e-06
304.737,3.61729945502693e-06,2.4108743272328e-05,4.22347605765351e-06
304.937,1.86803355623914e-06,1.83625042012583e-05,4.38749454532937e-06
305.137,2.71984634409427e-06,2.11002564466186e-05,4.1551350211219e-06
305.337,2.4607542913975e-06,2.00774556423969e-05,3.7860934238512e-06
305.537,2.25138191670023e-06,1.97512468571604e-05,4.60618586223052e-06
305.734,2.85040524676187e-06,2.15197596622776e-05,4.08679398459029e-06
305.934,2.65473455268138e-06,2.16424233786957e-05,5.80898810518686e-06
306.064,1.29812469127929e-06,1.75829620520999e-05,6.83410365316102e-06
306.304,1.71383337330186e-06,1.80515082279898e-05,4.77020434990639e-06
306.534,2.22366747409719e-06,1.98174978597437e-05,4.90688642296961e-06
306.729,1.98392365312543e-06,1.84301717194873e-05,3.58107031425637e-06
306.909,2.90633432653812e-06,2.15867191243307e-05,3.75242496737712e-06
307.109,2.28794200556665e-06,1.96913189143741e-05,4.11413039920293e-06
307.239,2.78015809003758e-06,2.13788953363397e-05,4.20980785034719e-06
307.409,2.33364646188651e-06,1.91540956738962e-05,2.55595476628222e-06
307.579,1.91791768863614e-06,1.78630231098479e-05,2.76097787587705e-06
307.727,1.53301990407964e-06,1.78664279103517e-05,5.63130141020468e-06
307.927,1.75444502588813e-06,1.75885493234145e-05,3.3487107900489e-06
308.127,2.33674271903865e-06,1.97871464153679e-05,3.9091072896081e-06
308.327,1.35078867229138e-06,1.67581543708618e-05,4.48317199647363e-06
308.527,1.82322722164409e-06,1.80582363567166e-05,3.85443446038281e-06
308.725,1.7083713950778e-06,1.77053088558483e-05,3.9123768323184e-06
308.925,1.59325722627527e-06,1.72021809429857e-05,3.63688777729448e-06
309.125,2.10599970325822e-06,1.9408124168119e-05,4.72919972798742e-06
309.325,1.86099596132303e-06,1.8508945323338e-05,4.53784482569891e-06
309.525,1.10650316898862e-06,1.63361644185034e-05,5.30326443485295e-06
309.721,1.76722026557105e-06,1.79171824778229e-05,3.89543908230178e-06
309.921,1.42433113307262e-06,1.6312455362223e-05,2.86055893866899e-06
310.101,2.23069500453717e-06,1.97732306521139e-05,4.56118529795563e-06
310.321,2.15858434505819e-06,1.99317441639456e-05,5.43994650791617e-06
310.521,2.62772567309937e-06,2.08068093119901e-05,3.88177087499546e-06
310.718,2.13638499671092e-06,1.9763727069723e-05,5.20758698370869e-06
310.918,1.85701900807394e-06,1.88776927748997e-05,5.30326443485295e-06
311.118,1.03408504056194e-06,1.60264995951235e-05,5.07090491064547e-06
311.318,1.63963284071999e-06,1.76397238085364e-05,4.14146681381558e-06
311.518,1.87975439171747e-06,1.84049562483842e-05,4.04578936267132e-06
311.696,1.87284566715978e-06,1.82576563884174e-05,3.75901261418008e-06
311.896,2.20382185866394e-06,1.9138011493052e-05,3.24162896911701e-06
312.096,2.31138488719283e-06,2.03020839573225e-05,5.02232057416268e-06
312.296,2.81864740632877e-06,2.18736802762183e-05,4.72919972798742e-06
312.496,1.52782191877256e-06,1.73801418641215e-05,4.33282171610408e-06
312.695,2.12050364001954e-06,1.92343362388068e-05,4.032121155365e-06
312.875,1.53629153940276e-06,1.72090784622512e-05,3.86810266768913e-06
313.095,1.61011295705281e-06,1.84558377973645e-05,6.0823522513133e-06
313.295,1.77791006269521e-06,1.81635784452045e-05,4.16880322842822e-06
313.495,1.7812161391875e-06,1.78542724824533e-05,3.44438824119315e-06
313.67,2.00367720285149e-06,1.87512828398219e-05,3.77242521654488e-06
313.87,1.58772275330201e-06,1.75897013691834e-05,4.2781488868788e-06
314.05,1.94179489311542e-06,1.88053003090795e-05,4.33282171610408e-06
314.28,2.81821268344705e-06,2.20110850056603e-05,4.91641148325359e-06
314.47,1.32053758201778e-06,1.72369632916189e-05,5.45361471522249e-06
314.669,1.58465209347016e-06,1.83054969199877e-05,5.84999272710583e-06
314.819,1.99934614051249e-06,1.90833162294442e-05,4.47858634188778e-06
314.949,1.55078394551804e-06,1.73201778423599e-05,3.89543908230178e-06
315.109,2.28362379214709e-06,2.01876023439211e-05,4.79754076451903e-06
315.259,1.51751600872085e-06,1.68719242288113e-05,3.13001947314775e-06
315.459,1.65553834180372e-06,1.74934410283196e-05,3.4717246558058e-06
315.67,1.57643483345906e-06,1.77521722589147e-05,4.62554153979991e-06
315.83,2.19477411219249e-06,2.0663126897881e-05,6.47509537060095e-06
315.99,2.20446899495972e-06,1.9754561728158e-05,4.37382633802305e-06
316.14,2.44064332860473e-06,2.07295427914413e-05,4.77020434990639e-06
316.3,2.34046893423409e-06,1.99423997889741e-05,3.75875700923856e-06
316.45,2.38680456412627e-06,2.15044088436973e-05,6.87510827507998e-06
316.612,1.93680965015103e-06,1.84045241324079e-05,3.33504258274258e-06
316.792,1.99740993792754e-06,1.93324290091117e-05,4.93422283758225e-06
317.012,2.13740655053513e-06,1.93529172806092e-05,3.92277549691442e-06
317.202,1.87006857558234e-06,1.90137204138257e-05,5.15291415448341e-06
317.412,1.63953449867368e-06,1.74382135661922e-05,3.36237899735522e-06
317.568,1.95662461623254e-06,1.87721587200722e-05,3.95011191152707e-06
317.768,2.31796098145789e-06,2.0256252802511e-05,4.53784482569891e-06
317.968,2.49776327348281e-06,2.12722756424121e-05,5.43994650791617e-06
318.168,2.78445757927343e-06,2.14839074972058e-05,3.75875700923856e-06
318.393,2.09987132054452e-06,1.88250627918385e-05,2.95233277816556e-06
318.593,2.49374167607863e-06,2.07767580049436e-05,4.33282171610408e-06
318.793,2.00888963911056e-06,1.8547764479135e-05,2.99333740008452e-06
318.993,2.15349887313858e-06,1.8749585013857e-05,2.35093165668739e-06
319.203,2.2726192596472e-06,1.96425328008625e-05,3.43072003388683e-06
319.403,2.26830831863431e-06,1.97996697894955e-05,3.79976163115752e-06
319.603,2.24776128232281e-06,1.9199426079817e-05,2.61062759550751e-06
319.803,1.67759815237233e-06,1.70822459654251e-05,2.15957675439888e-06
320.044,1.54350489925198e-06,1.74692262540901e-05,4.00478474075236e-06
320.244,1.53866621444715e-06,1.76736994177498e-05,4.48317199647363e-06
320.444,2.10193797402396e-06,1.92852703210883e-05,3.84076625307649e-06
320.644,2.70313006691107e-06,2.10311824182031e-05,3.21202871698568e-06
320.784,1.87766794817877e-06,1.82549241538715e-05,3.21202871698568e-06
320.915,1.94247655870763e-06,1.8778849819055e-05,3.88177087499546e-06
321.075,2.26891869516995e-06,1.97344667859054e-05,3.55373389964373e-06
321.235,1.97472700466709e-06,1.8679637180319e-05,3.40338361927419e-06
321.395,1.92173251778469e-06,1.93446002534549e-05,5.26225981293398e-06
321.555,1.45884487069196e-06,1.89494680613294e-05,7.83188278652252e-06
321.731,2.40047190558154e-06,1.94788252258156e-05,1.96822185211037e-06
321.931,1.88971702942404e-06,1.7682160193194e-05,1.79053515712819e-06
322.131,2.56507124283841e-06,2.07605008694553e-05,3.55373389964373e-06
322.331,2.08933114858678e-06,1.924214162023e-05,3.73142059462591e-06
322.531,3.02817227746506e-06,2.34633805976196e-05,6.05501583670066e-06
322.73,1.90432519440997e-06,1.80909858679479e-05,2.5422865589759e-06
322.93,2.78567255594779e-06,2.08711724827665e-05,2.10490392517359e-06
323.15,1.91892208398105e-06,1.88861572414003e-05,4.16880322842822e-06
323.39,1.74133285818314e-06,1.80829067512999e-05,3.70408418001327e-06
323.54,4.09262781543303e-06,2.74741274297977e-05,6.91611289699895e-06
323.728,2.40318134810026e-06,2.05786481907564e-05,4.26448067957247e-06
323.928,2.10408584805348e-06,1.90055216474289e-05,3.00700560739085e-06
324.128,1.54378329688942e-06,1.80095486323351e-05,4.97522745950122e-06
324.328,2.15688173422794e-06,1.8649789981055e-05,1.80420336443451e-06
324.508,1.95190520684702e-06,1.82714522926281e-05,2.48761372975061e-06
324.72,1.68115325894988e-06,1.71767129591458e-05,2.07756751056095e-06
324.92,2.2590922778988e-06,1.96907709582008e-05,3.30770616812993e-06
325.12,1.75861066120452e-06,1.82155267520783e-05,3.77242521654488e-06
325.34,3.1638434124867e-06,2.26475899644965e-05,3.06167843661614e-06
325.57,2.10838227190584e-06,1.92975123850356e-05,3.52639748503108e-06
325.717,2.25732848224905e-06,1.93837764918274e-05,2.59695938820119e-06
