depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
710.9834,5.46350722462074e-07,6.05979240020913e-06,1.14779658560938e-06
711.0083,8.12107104212804e-07,6.76144826467655e-06,1.35033750101335e-06
711.0332,1.16964258824046e-06,7.90969992856074e-06,2.24926177043771e-06
711.0581,1.83006560965678e-08,5.24230562584206e-06,2.51379480366245e-06
711.083,4.55438566335639e-07,5.83362576321253e-06,1.12101748295587e-06
711.1079,9.8698764771888e-07,7.00115588714567e-06,8.02790816611582e-07
711.1328,5.81412830123092e-07,6.02564061725597e-06,7.8591116732778e-07
711.1577,8.94307759080624e-07,7.17061882112823e-06,2.0022048254489e-06
711.1826,8.89337258093848e-08,5.15264886318967e-06,1.72081067752345e-06
711.2075,1.31793155449755e-06,8.2184331912585e-06,2.10841832415797e-06
711.2324,0,5.58643265339125e-06,3.70330906778104e-06
711.2573,7.07947462252805e-07,6.32356701673476e-06,7.71480703303563e-07
711.2822,9.52954893620806e-07,6.76830036249787e-06,3.38328526004225e-07
711.3071,1.76336910346717e-06,8.72071243843714e-06,3.81718247721792e-07
711.332,1.71809389939695e-06,8.77387767910452e-06,8.76815895058974e-07
711.3569,1.29474835238197e-06,7.58963922822e-06,3.50206870895652e-07
711.3818,6.09297107480833e-07,5.89873530888747e-06,1.92234483527714e-07
711.4067,6.72755798579332e-07,6.3942211039398e-06,1.24625340331871e-06
711.4316,4.5544955296247e-07,5.6688440697584e-06,6.15621373576366e-07
711.4565,5.59531925785246e-07,5.93540937390522e-06,6.69691584063732e-07
711.4814,7.34746391623652e-07,6.18859576995574e-06,1.61029488486738e-07
711.5063,1.08054587757236e-06,7.00873451704095e-06,1.39846130643049e-07
711.5312,1.31555777425052e-06,7.54414701861202e-06,5.80788024432646e-08
711.5561,1.30079338699143e-06,7.52084461051899e-06,9.49068087224681e-08
711.581,7.34677442440945e-07,6.500560048739e-06,1.11819724672547e-06
711.6059,5.60502052250983e-07,6.27663413348195e-06,1.70896791678292e-06
711.6308,1.25221150707449e-07,5.21144601962143e-06,1.63497335686049e-06
711.6557,1.95982858665097e-07,4.99116061263753e-06,4.40463136908005e-07
711.6806,2.62418273165731e-07,5.10626236271383e-06,3.06173389299853e-07
711.7055,6.90161387569889e-07,6.25690930426348e-06,6.97518382985048e-07
711.7304,4.55567066790111e-07,5.83096311886694e-06,1.11190982035909e-06
711.7553,6.95376295709403e-07,6.17134336841544e-06,3.96876210293563e-07
711.7802,7.58695105236855e-07,6.40124054421425e-06,6.37473470122796e-07
711.8051,3.46522270962043e-07,5.47612986228033e-06,8.23555207763402e-07
711.83,8.93927379891538e-07,6.78010487468719e-06,8.07454082312989e-07
711.8549,4.24584588596103e-07,5.85230406111649e-06,1.40458855625598e-06
711.8798,1.92155824054788e-07,5.51093888880678e-06,2.06247120716918e-06
711.9047,0,4.76797675899712e-06,1.19345214481509e-06
711.9296,1.08529981096795e-08,4.63272224232807e-06,6.99084675998547e-07
711.955,4.50779749594454e-07,5.67216088496718e-06,6.60042427248743e-07
711.9799,8.07295127274851e-07,6.36597251254144e-06,1.72873720181123e-07
712.0031,1.03892248020625e-06,7.01819481530163e-06,4.74135780409583e-07
712.0263,1.54980368903888e-06,8.69729256893171e-06,1.87625455391492e-06
712.0495,2.68529635199281e-07,5.61635371182648e-06,1.82558447582755e-06
712.0727,7.97646287520499e-08,4.93924142768388e-06,1.13362963736451e-06
712.0959,1.31377085256599e-07,5.07198228822728e-06,1.16214773624119e-06
712.1191,2.55488472875561e-07,5.08540766479996e-06,2.93046188858965e-07
712.1423,6.18513005107812e-07,6.10435946334136e-06,7.55204253553348e-07
712.1655,1.65730107429602e-07,5.04548629541267e-06,8.28940030936259e-07
712.1887,9.36373481228873e-07,6.73620430308395e-06,3.61516762102883e-07
712.2119,1.39763157126275e-06,7.8176568160226e-06,2.94862560375789e-07
712.2351,1.33126250041453e-06,7.75988357085383e-06,6.04467920686853e-07
712.2583,9.20968991286168e-07,6.9554071896127e-06,1.14670031379886e-06
712.2815,7.47572293948165e-07,6.26627255028699e-06,3.05162059368412e-07
712.3047,9.51859500401758e-07,6.72630919940451e-06,2.17593401633795e-07
712.3279,1.07490555750921e-06,7.08618183016417e-06,4.18712035740264e-07
712.3511,9.87532642735313e-07,6.95838370871532e-06,6.67629532603736e-07
712.3743,1.33069383967321e-06,7.73972764154796e-06,5.46828973081082e-07
712.3975,1.82691364496104e-06,8.8149770703325e-06,2.04732461591826e-07
712.4207,1.36373166009071e-06,8.04110946661356e-06,1.22872950124506e-06
712.4439,7.24669516087787e-07,6.6107656710294e-06,1.52955236693758e-06
712.4671,0,4.67093788713558e-06,8.95875102476386e-07
712.4903,4.6223418010333e-07,5.51799059918652e-06,1.03257229229253e-07
712.5135,7.10269660059972e-07,6.24759883565475e-06,5.21486808149237e-07
712.5367,5.90045101122738e-07,5.87941711068403e-06,2.74193963725014e-07
712.5599,9.08092351050481e-07,6.63987708728801e-06,2.73544663102946e-07
712.5831,1.22435165403901e-06,7.46235038091727e-06,4.76177249346414e-07
712.6063,1.38252267186662e-06,7.8853456453717e-06,6.13248839553141e-07
712.6295,1.33875126284236e-06,7.69250813005613e-06,3.42931123448442e-07
712.6527,1.10175249400561e-06,7.26864245936093e-06,7.813375857159e-07
712.6759,8.77430267499689e-07,6.68107892160871e-06,6.24778453307513e-07
712.6991,6.10863990042884e-07,6.06843921131047e-06,7.01152336212332e-07
712.7223,2.58858787941149e-07,5.29124935956883e-06,8.99556381549319e-07
